用户id,金币余额,绿币余额,ad_name,通用奖励翻倍原因,累计游戏场次,reward
1.16276E+18,5320000,4.5,ad_video_wild,,5,"金币:undefined,绿币:0.03"
1.16268E+18,655000,1.03,ad_video_cashgame_num,,3,"金币:0,绿币:0.6"
1.16279E+18,940000,3.22,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16288E+18,540000,2.55,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16269E+18,643000,3.32,ad_video_starfish,,0,"金币:0,绿币:0.26"
1.1628E+18,540000,3.05,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16277E+18,290000,2.59,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.2"
1.16279E+18,540000,0.8,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16278E+18,500000,1.41,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16271E+18,700000,0.28,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16273E+18,540000,2.13,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.63"
1.16254E+18,680000,1.54,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16279E+18,740000,1.38,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16458E+18,540000,2.76,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.37"
1.16466E+18,609000,2.38,ad_video_popup_bonus,标记海星,3,"金币:0,绿币:0.24"
1.16464E+18,380000,1.42,ad_video_wild,,2,"金币:0,绿币:0.21"
1.16465E+18,640000,1.93,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.6"
1.16427E+18,540000,2.09,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16433E+18,540000,1.98,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
1.16456E+18,740000,0.45,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16466E+18,180000,0.2,ad_video_wild,,1,"金币:undefined,绿币:0.03"
1.1646E+18,180000,1.52,ad_video_wild,,2,"金币:0,绿币:0.27"
1.16454E+18,2180000,0.1,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.04"
1.16455E+18,640000,0,ad_video_wild,,1,"金币:undefined,绿币:0.04"
1.16456E+18,640000,1.98,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16462E+18,1140000,1.67,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.03"
1.16468E+18,540000,2.16,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16469E+18,540000,2.61,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16466E+18,20000,1.59,ad_video_cashgame_num,,4,"金币:undefined,绿币:0.03"
1.16471E+18,643000,2.98,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.44"
1.1642E+18,740000,0.96,ad_video_wild,,2,"金币:0,绿币:0.23"
1.16469E+18,380000,1.12,ad_video_wild,,2,"金币:0,绿币:1.02"
1.16361E+18,540000,1.86,ad_video_starfish,,2,"金币:3968,绿币:undefined"
1.16472E+18,540000,2.32,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16474E+18,740000,3.03,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16474E+18,940000,1.92,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:1"
1.16475E+18,540000,1.54,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16452E+18,1305775,3.18,ad_video_gift_ad,,0,"金币:0,绿币:0.28"
1.16473E+18,640000,3.41,ad_video_starfish,,1,"金币:undefined,绿币:0.05"
1.16471E+18,540000,2.25,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16446E+18,180000,1.68,ad_video_wild,,2,"金币:0,绿币:0.37"
1.16476E+18,1140000,2.05,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16458E+18,1009000,3.05,ad_video_popup_bonus,标记海星,3,"金币:0,绿币:1"
1.16458E+18,540000,0.65,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16458E+18,540000,2.45,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16455E+18,640000,1.38,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.2"
1.16456E+18,740000,0.94,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.02"
1.16451E+18,940000,6.09,ad_video_popup_powerup,,6,"金币:undefined,绿币:0.02"
1.16459E+18,540000,1.15,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16461E+18,540000,1.06,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16459E+18,520000,0,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16457E+18,1540000,3.58,ad_video_popup_bonus,标记海星,2,"金币:5000,绿币:0"
1.16437E+18,820000,1.71,ad_video_cashgame_num,,3,"金币:5000,绿币:0"
1.16458E+18,540000,2.77,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.29"
1.1643E+18,640000,1.41,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.53"
1.16461E+18,740000,1.38,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16456E+18,740000,3.6,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16479E+18,540000,3.6,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.41"
1.16457E+18,540000,2.07,ad_video_popup_bonus,标记海星,1,"金币:0,绿币:0.67"
1.16418E+18,1540000,1.57,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.29"
1.16478E+18,1140000,2.87,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.03"
1.16477E+18,640000,1.56,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16479E+18,540000,1.08,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16477E+18,540000,2.02,ad_video_popup_bonus,礼物-在线奖励,1,"金币:100000,绿币:0"
1.16451E+18,945000,2.11,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.05"
1.16418E+18,1040000,1.52,ad_video_gift_ad,,1,"金币:0,绿币:0.59"
1.16413E+18,640000,0.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16423E+18,1109000,2.16,ad_video_starfish,,0,"金币:0,绿币:0.35"
1.16451E+18,640000,2.53,ad_video_starfish,,0,"金币:0,绿币:0.23"
1.16431E+18,740000,1.74,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16464E+18,500000,1.6,ad_video_wild,,2,"金币:0,绿币:0.52"
1.16474E+18,180000,5.51,ad_video_starfish,,3,"金币:0,绿币:0.51"
1.16451E+18,540000,2.65,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16467E+18,540000,0.67,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16455E+18,540000,2.45,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.03"
1.16418E+18,280000,2.67,ad_video_wild,,2,"金币:5000,绿币:0"
1.16456E+18,640000,2.44,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16446E+18,715000,1.47,ad_video_details_bingo,,2,"金币:undefined,绿币:0.14"
1.16453E+18,1040000,2.02,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16457E+18,283000,3.53,ad_video_gift_ad,,3,"金币:0,绿币:0.57"
1.16431E+18,920000,0,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.23"
1.16421E+18,640000,2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.54"
1.16456E+18,540000,2.15,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16352E+18,640000,1.05,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.57"
1.16456E+18,540000,1.13,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16456E+18,740000,0.47,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
1.1642E+18,291000,4.07,ad_video_popup_powerup,,5,"金币:undefined,绿币:0.05"
1.16459E+18,540000,3.05,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16457E+18,33000,1.42,ad_video_starfish,,0,"金币:undefined,绿币:0.05"
1.16454E+18,1220000,5.32,ad_video_popup_powerup,,4,"金币:0,绿币:0.27"
1.16453E+18,540000,2.81,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16455E+18,540000,2.12,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16457E+18,540000,3.07,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16448E+18,1180000,3.12,ad_video_starfish,,3,"金币:26372,绿币:undefined"
1.16376E+18,560000,0,ad_video_checkin_remedy,,0,"金币:undefined,绿币:0.02"
1.16429E+18,640000,2.07,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16449E+18,940000,3.2,ad_video_starfish,,2,"金币:0,绿币:0.7"
1.16437E+18,540000,1.41,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.02"
1.16452E+18,500000,1.87,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16451E+18,540000,1.03,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.03"
1.16433E+18,540000,2.53,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16449E+18,740000,2.73,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16452E+18,540000,1.94,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16452E+18,540000,2.52,ad_video_gift_ad,,1,"金币:undefined,绿币:0.14"
1.16351E+18,280000,2.17,ad_video_wild,,2,"金币:400000,绿币:0"
1.16446E+18,640000,2.06,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16435E+18,540000,1.96,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16436E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.2"
1.16435E+18,5540000,1,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.2"
1.16433E+18,1040000,0.71,ad_video_starfish,,3,"金币:undefined,绿币:0.03"
1.16302E+18,133000,9.81,ad_video_popup_bonus,,0,"金币:0,绿币:0.54"
1.16427E+18,680000,1.4,ad_video_wild,,1,"金币:0,绿币:0.99"
1.16426E+18,540000,1,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.28"
1.16429E+18,540000,1.9,ad_video_wild,,2,"金币:0,绿币:0.67"
1.16441E+18,640000,3.96,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16442E+18,540000,2.86,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16369E+18,740000,1.84,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16431E+18,1040000,2.45,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16432E+18,540000,2.41,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16431E+18,540000,1.7,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16431E+18,540000,0.1,ad_video_wild,,2,"金币:0,绿币:0.79"
1.16432E+18,640000,1.03,ad_video_cashgame_num,,1,"金币:0,绿币:1.05"
1.16431E+18,500000,1.75,ad_video_wild,,2,"金币:0,绿币:1"
1.16432E+18,2540000,2.28,ad_video_details_bingo,,1,"金币:0,绿币:0.75"
1.16433E+18,640000,3.33,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16433E+18,540000,1.09,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.57"
1.16431E+18,500000,2.17,ad_video_wild,,2,"金币:0,绿币:0.59"
1.16447E+18,740000,2.29,ad_video_gift_ad,,0,"金币:undefined,绿币:0.03"
1.16373E+18,280000,1.39,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16447E+18,740000,2.69,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16404E+18,540000,2.54,ad_video_checkin_double,,0,"金币:undefined,绿币:0.14"
1.16446E+18,180000,1.69,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16444E+18,1440000,4.38,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16446E+18,540000,1.13,ad_video_details_powerup,,1,"金币:undefined,绿币:0.05"
1.16445E+18,643000,1.83,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.56"
1.16448E+18,540000,2.15,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16494E+18,940000,1.32,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.21"
1.16495E+18,540000,2.25,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16496E+18,220000,1.82,ad_video_wild,,4,"金币:0,绿币:0.21"
1.16381E+18,740000,1.99,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16366E+18,540000,1.58,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16376E+18,1140000,1.55,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.05"
1.16364E+18,940000,0.61,ad_video_details_bingo,,2,"金币:undefined,绿币:0.02"
1.1638E+18,540000,0.59,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16379E+18,520000,0,ad_video_cashgame_num,,1,"金币:0,绿币:0.35"
1.16381E+18,1440000,2.11,ad_video_starfish,,2,"金币:0,绿币:0.7"
1.16373E+18,640000,1.9,ad_video_starfish,,1,"金币:0,绿币:0.71"
1.16377E+18,180000,1.55,ad_video_wild,,2,"金币:undefined,绿币:0.14"
1.1638E+18,1040000,0.62,ad_video_popup_bonus,任务奖励,0,"金币:undefined,绿币:0.03"
1.16379E+18,640000,1.74,ad_video_popup_bonus,任务奖励,1,"金币:5000,绿币:0"
1.16362E+18,480000,1.01,ad_video_details_powerup,,4,"金币:0,绿币:0.49"
1.16373E+18,740000,1.48,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16376E+18,640000,0.76,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16358E+18,740000,0.44,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.03"
1.16376E+18,540000,2.78,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16363E+18,540000,1.13,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.65"
1.16368E+18,540000,2.15,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16358E+18,540000,2.03,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16358E+18,640000,0.7,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.01"
1.16361E+18,1040000,1.69,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.1636E+18,290000,1.97,ad_video_popup_bonus,标记海星,3,"金币:0,绿币:0.22"
1.16361E+18,380000,3.49,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.1635E+18,2540000,0.81,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16304E+18,520000,0,ad_video_checkin_remedy,,0,"金币:undefined,绿币:0.02"
1.16349E+18,1000000,3.45,ad_video_wild,,1,"金币:0,绿币:0.2"
1.16346E+18,540000,0.66,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.03"
1.16344E+18,1540000,1.54,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:0.21"
1.16347E+18,940000,0.45,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16312E+18,740000,2.68,ad_video_details_bingo,,1,"金币:undefined,绿币:0.03"
1.16346E+18,540000,0.64,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16265E+18,180000,2.81,ad_video_popup_bonus,礼物-在线奖励,2,"金币:undefined,绿币:0.14"
1.16348E+18,540000,1.54,ad_video_details_bingo,,1,"金币:0,绿币:0.99"
1.1633E+18,920000,0,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.6"
1.163E+18,540000,1.92,ad_video_popup_bonus,礼物-在线奖励,0,"金币:undefined,绿币:0.04"
1.1634E+18,540000,2.14,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
1.16337E+18,640000,1.23,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.66"
1.16341E+18,540000,1.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16363E+18,540000,0.43,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16358E+18,540000,1.27,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16265E+18,68000,2.78,ad_video_starfish,,9,"金币:400000,绿币:0"
1.16269E+18,1040000,1.2,ad_video_details_bingo,,1,"金币:undefined,绿币:0.05"
1.1627E+18,688000,2.27,ad_video_wild,,3,"金币:0,绿币:0.99"
1.16269E+18,540000,1.54,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.1627E+18,740000,0.38,ad_video_details_bingo,,2,"金币:undefined,绿币:0.04"
1.16272E+18,1000000,0.9,ad_video_wild,,2,"金币:undefined,绿币:0.14"
1.16267E+18,555000,3.1,ad_video_starfish,,4,"金币:undefined,绿币:0.04"
1.16249E+18,540000,1.85,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16251E+18,540000,1.41,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16252E+18,540000,0.91,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16254E+18,1540000,2.31,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16262E+18,540000,2.78,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16262E+18,1040000,0.4,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.1625E+18,540000,2.28,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.22"
1.16264E+18,643000,0.48,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.67"
1.16267E+18,540000,1.8,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16434E+18,540000,1.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16409E+18,740000,1.46,ad_video_wild,,2,"金币:0,绿币:0.26"
1.16412E+18,1540000,2.08,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16421E+18,540000,3.07,ad_video_starfish,,2,"金币:0,绿币:0.22"
1.16423E+18,180000,1.65,ad_video_wild,,2,"金币:0,绿币:0.59"
1.16417E+18,180000,1.8,ad_video_wild,,2,"金币:0,绿币:1"
1.16409E+18,740000,1.43,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.55"
1.16419E+18,643000,2.02,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.05"
1.16419E+18,740000,1.38,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16414E+18,540000,1.79,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16414E+18,740000,1.44,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.51"
1.16396E+18,780000,4.41,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.03"
1.16418E+18,255000,3.38,ad_video_starfish,,0,"金币:undefined,绿币:0.04"
1.16415E+18,2540000,3.3,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16423E+18,1140000,2.41,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16401E+18,940000,1.55,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16422E+18,1040000,1.8,ad_video_starfish,,2,"金币:0,绿币:0.63"
1.16425E+18,540000,2.63,ad_video_details_bingo,,1,"金币:0,绿币:0.76"
1.16417E+18,1140000,1.81,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.16424E+18,540000,4.25,ad_video_details_powerup,,2,"金币:undefined,绿币:0.03"
1.16424E+18,540000,2.69,ad_video_popup_bonus,礼物-在线奖励,1,"金币:100000,绿币:0"
1.16449E+18,540000,1.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1647E+18,540000,0.7,ad_video_gift_ad,,1,"金币:0,绿币:0.29"
1.16488E+18,540000,3.42,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16491E+18,540000,1.72,ad_video_starfish,,2,"金币:undefined,绿币:0.01"
1.16491E+18,2540000,1,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16493E+18,1040000,1.32,ad_video_details_bingo,,1,"金币:undefined,绿币:0.02"
1.16464E+18,740000,0.53,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.76"
1.16488E+18,740000,0.4,ad_video_wild,,2,"金币:0,绿币:0.4"
1.16491E+18,640000,2.29,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.01"
1.16467E+18,1040000,1.4,ad_video_checkin_double,,0,"金币:0,绿币:0.99"
1.16492E+18,1540000,2.3,ad_video_cashgame_num,,1,"金币:0,绿币:0.21"
1.16444E+18,540000,1.94,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.52"
1.16494E+18,940000,0.4,ad_video_wild,,2,"金币:0,绿币:0.2"
1.1649E+18,940000,1.55,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16485E+18,180000,1.35,ad_video_popup_bonus,礼物-在线奖励,3,"金币:0,绿币:0.22"
1.16488E+18,940000,1.14,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.01"
1.16382E+18,2540000,0,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.21"
1.16407E+18,280000,1.56,ad_video_wild,,2,"金币:0,绿币:0.29"
1.16493E+18,790000,2.8,ad_video_popup_bonus,任务奖励,2,"金币:undefined,绿币:0.02"
1.1649E+18,1440000,3.59,ad_video_starfish,,2,"金币:0,绿币:0.56"
1.16387E+18,640000,1.59,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.2"
1.16479E+18,945000,2.04,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.42"
1.16423E+18,1040000,1.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.01"
1.16311E+18,540000,1.63,ad_video_starfish,,2,"金币:400000,绿币:0"
1.16485E+18,540000,1.81,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16485E+18,1540000,3.56,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16487E+18,1040000,1.8,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.38"
1.1632E+18,640000,1.33,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.01"
1.16488E+18,540000,1.07,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16487E+18,540000,1.83,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.27"
1.16489E+18,540000,1.52,ad_video_popup_bonus,,2,"金币:0,绿币:0.99"
1.16486E+18,540000,1.72,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16487E+18,640000,1.46,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.02"
1.16484E+18,180000,2.67,ad_video_wild,,2,"金币:0,绿币:1"
1.16364E+18,640000,1.58,ad_video_popup_bonus,标记海星,2,"金币:500000,绿币:0"
1.16489E+18,640000,4.38,ad_video_details_powerup,,1,"金币:undefined,绿币:0.03"
1.16454E+18,680000,2.2,ad_video_wild,,2,"金币:0,绿币:0.22"
1.16355E+18,545000,1.8,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.78"
1.16351E+18,900000,1.77,ad_video_wild,,3,"金币:0,绿币:0.25"
1.16459E+18,940000,2.3,ad_video_popup_bonus,任务奖励,2,"金币:undefined,绿币:0.03"
1.16473E+18,540000,1.62,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16406E+18,693000,1.46,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.26"
1.16471E+18,471000,4.16,ad_video_popup_bonus,礼物-在线奖励,0,"金币:undefined,绿币:0.05"
1.16489E+18,500000,0.62,ad_video_wild,,2,"金币:0,绿币:0.67"
1.16478E+18,640000,4.88,ad_video_popup_bonus,标记海星,2,"金币:5000,绿币:0"
1.16468E+18,500000,1.64,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16397E+18,540000,1.42,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.56"
1.16488E+18,540000,1.7,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.26"
1.16459E+18,540000,2.27,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.03"
1.16488E+18,540000,1.1,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16486E+18,540000,3.47,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.1645E+18,640000,2.02,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.71"
