$part_date,#user_id,金币余额,绿币余额,广告场景,ad_name,翻倍奖励原因,累计游戏次数,奖励金额,资源类型
2023/10/19,1.16475E+18,1140000,5.18,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,3,4.24,绿币
2023/10/14,1.16282E+18,740000,0.43,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.43,绿币
2023/10/14,1.16288E+18,640000,1.33,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.33,绿币
2023/10/14,1.163E+18,1540000,1.55,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.55,绿币
2023/10/14,1.15995E+18,20000,5.02,bingo额外wild技能广告,ad_video_wild,,10,-360000,金币
2023/10/14,1.163E+18,540000,1.65,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.45,绿币
2023/10/13,1.1626E+18,156000,1.18,bingo额外wild技能广告,ad_video_wild,,5,0.52,绿币
2023/10/14,1.16296E+18,540000,1.4,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,1.3,绿币
2023/10/14,1.16295E+18,495000,0,cash game获得幸运数字,ad_video_cashgame_num,,1,-40000,金币
2023/10/14,1.16296E+18,380000,1.26,bingo额外wild技能广告,ad_video_wild,,3,0.99,绿币
2023/10/13,1.16272E+18,540000,3.11,bingo额外wild技能广告,ad_video_wild,,2,2.11,绿币
2023/10/14,1.16297E+18,640000,1.54,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,1.54,绿币
2023/10/14,1.16283E+18,280000,0.42,bingo额外wild技能广告,ad_video_wild,,2,0.42,绿币
2023/10/14,1.16284E+18,740000,0.7,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.7,绿币
2023/10/14,1.13766E+18,6878124,2.99,看广告开启活动场次-大魔豆,ad_video_coin_tree,,1,148945,积分墙币
2023/10/14,1.13556E+18,2291830,11.45,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,0,金币
2023/10/14,1.16277E+18,20000,1.43,bingo额外wild技能广告,ad_video_wild,,3,1.43,绿币
2023/10/14,1.16115E+18,933775,13.76,7日签到补签广告,ad_video_checkin_remedy,,0,160000,金币
2023/10/14,1.16294E+18,680000,1.49,bingo额外wild技能广告,ad_video_wild,,2,1.49,绿币
2023/10/14,1.16298E+18,2540000,0.35,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.35,绿币
2023/10/13,1.16273E+18,1040000,1.82,bingo额外wild技能广告,ad_video_wild,,1,1.82,绿币
2023/10/14,1.16301E+18,640000,1.26,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.26,绿币
2023/10/14,1.1627E+18,1140000,0.49,看广告开启活动场次-海星之旅,ad_video_starfish,,1,20000,金币
2023/10/14,1.16286E+18,280000,2.15,7日签到双倍奖励广告,ad_video_checkin_double,,0,1.68,绿币
2023/10/14,1.16284E+18,4203000,2.04,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,7,2.12,绿币
2023/10/14,1.16302E+18,740000,1.98,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.76,绿币
2023/10/14,1.16282E+18,540000,2.24,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.39,绿币
2023/10/18,1.16432E+18,1043000,2.35,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,2.03,绿币
2023/10/14,1.16267E+18,640000,0,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/14,1.16272E+18,640000,0,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/13,1.1627E+18,740000,1.23,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.23,绿币
2023/10/13,1.16273E+18,540000,3.12,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.62,绿币
2023/10/14,1.16276E+18,1040000,1.49,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.49,绿币
2023/10/14,1.16303E+18,540000,0.8,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,0.28,绿币
2023/10/14,1.16279E+18,540000,1.46,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.36,绿币
2023/10/13,1.16268E+18,540000,0.1,bingo额外wild技能广告,ad_video_wild,,1,20000,金币
2023/10/14,1.16279E+18,280000,1.29,bingo额外wild技能广告,ad_video_wild,,2,1.29,绿币
2023/10/14,1.16279E+18,740000,1.25,bingo额外wild技能广告,ad_video_wild,,2,1.25,绿币
2023/10/14,1.1628E+18,23000,3.05,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,4,1.36,绿币
2023/10/14,1.16278E+18,640000,0.49,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.49,绿币
2023/10/13,1.1626E+18,740000,2.53,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.95,绿币
2023/10/14,1.16271E+18,540000,2.76,bingo额外wild技能广告,ad_video_wild,,1,20000,金币
2023/10/14,1.16274E+18,1540000,1.12,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.12,绿币
2023/10/14,1.16274E+18,7000,3.12,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,5,1.03,绿币
2023/10/15,1.16329E+18,180000,0.75,看广告开启活动场次-海星之旅,ad_video_starfish,,3,0.23,绿币
2023/10/15,1.16302E+18,2540000,1.09,7日签到双倍奖励广告,ad_video_checkin_double,,0,1.09,绿币
2023/10/15,1.1634E+18,540000,1.5,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.4,绿币
2023/10/15,1.15909E+18,3282324,21.51,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,1,绿币
2023/10/15,1.16325E+18,280000,0.08,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,3,0.97,绿币
2023/10/15,1.15604E+18,3501000,32.07,cash game获得幸运数字,ad_video_cashgame_num,,0,200000,金币
2023/10/15,1.16314E+18,1040000,1.38,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.38,绿币
2023/10/15,1.16314E+18,1540000,0.81,bingo额外wild技能广告,ad_video_wild,,2,0.81,绿币
2023/10/15,1.16308E+18,640000,1.02,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.02,绿币
2023/10/13,1.16271E+18,540000,1.37,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.27,绿币
2023/10/15,1.1631E+18,540000,0.77,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,0.67,绿币
2023/10/15,1.16309E+18,740000,1.23,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.23,绿币
2023/10/15,1.16331E+18,180000,0.9,bingo额外wild技能广告,ad_video_wild,,2,0.8,绿币
2023/10/15,1.16316E+18,640000,1.91,礼物界面领取广告奖励,ad_video_gift_ad,,1,1.71,绿币
2023/10/13,1.15758E+18,28759578,71.48,看广告开启活动场次-大魔豆,ad_video_coin_tree,,1,43333,金币
2023/10/15,1.16272E+18,793000,8.29,cash game获得幸运数字,ad_video_cashgame_num,,0,0.79,绿币
2023/10/13,1.16236E+18,190000,2.7,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,-360000,金币
2023/10/15,1.1631E+18,1043000,3.47,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.7,绿币
2023/10/19,1.16489E+18,640000,2.46,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.46,绿币
2023/10/16,1.16366E+18,280000,0,bingo额外wild技能广告,ad_video_wild,,2,20000,金币
2023/10/16,1.1638E+18,540000,1.22,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.12,绿币
2023/10/17,1.16382E+18,540000,2.45,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,2.35,绿币
2023/10/17,1.16386E+18,940000,1.69,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,2,1.4,绿币
2023/10/17,1.16389E+18,1293000,2.42,cash game获得幸运数字,ad_video_cashgame_num,,2,1.32,绿币
2023/10/17,1.16389E+18,540000,1.38,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.1,绿币
2023/10/17,1.16274E+18,540000,2.45,7日签到补签广告,ad_video_checkin_remedy,,0,1.45,绿币
2023/10/17,1.14977E+18,54825154,4.02,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.57,绿币
2023/10/17,1.16381E+18,540000,3.68,通用翻倍奖励,ad_video_popup_bonus,,2,2.68,绿币
2023/10/16,1.16344E+18,280000,0,bingo额外wild技能广告,ad_video_wild,,1,20000,金币
2023/10/17,1.16381E+18,540000,0.73,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,0.53,绿币
2023/10/17,1.16383E+18,940000,1.56,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.22,绿币
2023/10/17,1.16384E+18,1540000,0.88,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.63,绿币
2023/10/17,1.16381E+18,691000,1.02,通用翻倍奖励,ad_video_popup_bonus,标记海星,4,0.82,绿币
2023/10/17,1.16381E+18,180000,0.88,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,3,0.24,绿币
2023/10/17,1.16381E+18,743000,4.8,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,3,2.76,绿币
2023/10/17,1.16384E+18,540000,2,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,20000,金币
2023/10/16,1.16373E+18,540000,0.97,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.7,绿币
2023/10/18,1.16431E+18,540000,2.93,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.43,绿币
2023/10/18,1.16455E+18,540000,3.96,看广告开启活动场次-海星之旅,ad_video_starfish,,2,3.56,绿币
2023/10/18,1.16441E+18,843000,5.31,看广告开启活动场次-海星之旅,ad_video_starfish,,2,5.02,绿币
2023/10/18,1.16453E+18,640000,2.13,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.13,绿币
2023/10/18,1.16429E+18,640000,3.15,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.04,绿币
2023/10/18,1.16439E+18,1040000,1.96,bingo额外wild技能广告,ad_video_wild,,2,1.96,绿币
2023/10/18,1.16449E+18,640000,2.53,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.53,绿币
2023/10/18,1.16434E+18,640000,1.59,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.59,绿币
2023/10/18,1.16438E+18,280000,1.65,bingo额外wild技能广告,ad_video_wild,,2,1.65,绿币
2023/10/18,1.16453E+18,940000,0.96,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,0.86,绿币
2023/10/18,1.16449E+18,540000,1.56,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.06,绿币
2023/10/13,1.16259E+18,1794000,2.05,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,3,2.84,绿币
2023/10/18,1.16448E+18,740000,1.62,cash game获得幸运数字,ad_video_cashgame_num,,1,1.62,绿币
2023/10/18,1.16451E+18,640000,1.99,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.99,绿币
2023/10/16,1.16348E+18,540000,1.9,bingo额外wild技能广告,ad_video_wild,,2,1.4,绿币
2023/10/18,1.13836E+18,2348106,3.35,看广告开启活动场次-海星之旅,ad_video_starfish,,1,268106,金币
2023/10/18,1.16432E+18,640000,0.87,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.87,绿币
2023/10/18,1.16432E+18,540000,1.52,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.42,绿币
2023/10/16,1.16377E+18,640000,0.87,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.87,绿币
2023/10/18,1.16102E+18,323000,11.44,bingo额外wild技能广告,ad_video_wild,,1,-360000,金币
2023/10/18,1.16445E+18,540000,1.87,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.37,绿币
2023/10/18,1.1644E+18,540000,2.14,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.04,绿币
2023/10/18,1.16431E+18,280000,1.91,看广告开启活动场次-海星之旅,ad_video_starfish,,3,1.54,绿币
2023/10/18,1.1643E+18,540000,3.12,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,3.02,绿币
2023/10/18,1.16435E+18,580000,3.96,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,3,3.5,绿币
2023/10/18,1.16437E+18,640000,3.07,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.83,绿币
2023/10/18,1.16438E+18,1040000,2.93,看广告开启活动场次-海星之旅,ad_video_starfish,,0,2.55,绿币
2023/10/18,1.16432E+18,740000,2.05,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.05,绿币
2023/10/18,1.16435E+18,690000,2.69,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,1.49,绿币
2023/10/18,1.16439E+18,640000,2.55,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.37,绿币
2023/10/18,1.15662E+18,99000,20.73,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,3,0.79,绿币
2023/10/18,1.16437E+18,540000,2.64,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.46,绿币
2023/10/18,1.16415E+18,365000,1.42,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,1.42,绿币
2023/10/18,1.16429E+18,840000,1.96,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,1.96,绿币
2023/10/13,1.16206E+18,380000,5.95,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,1,2.99,绿币
2023/10/18,1.16439E+18,540000,4.18,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,4.08,绿币
2023/10/18,1.16444E+18,600000,1.48,bingo额外wild技能广告,ad_video_wild,,2,1.48,绿币
2023/10/18,1.16444E+18,540000,2.36,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.36,绿币
2023/10/18,1.15852E+18,6837479,43.96,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.76,绿币
2023/10/18,1.16443E+18,540000,1.73,cash game获得幸运数字,ad_video_cashgame_num,,1,1.53,绿币
2023/10/18,1.16435E+18,640000,1.63,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.63,绿币
2023/10/18,1.15546E+18,8768585,61.66,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,-3,绿币
2023/10/18,1.15718E+18,8317386,3.98,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,2,0.66,绿币
2023/10/18,1.1644E+18,640000,1.85,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.85,绿币
2023/10/13,1.16263E+18,740000,0.76,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.48,绿币
2023/10/18,1.16426E+18,640000,2.85,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.85,绿币
2023/10/16,1.16369E+18,540000,2.01,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.81,绿币
2023/10/18,1.16436E+18,540000,2.22,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.02,绿币
2023/10/18,1.16438E+18,180000,1.54,bingo额外wild技能广告,ad_video_wild,,2,1.44,绿币
2023/10/18,1.16443E+18,640000,1.55,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,1.55,绿币
2023/10/16,1.16362E+18,740000,2.32,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.08,绿币
2023/10/18,1.16429E+18,280000,2.6,礼物界面领取广告奖励,ad_video_gift_ad,,2,1.82,绿币
2023/10/18,1.1644E+18,740000,0.93,bingo额外wild技能广告,ad_video_wild,,2,0.93,绿币
2023/10/18,1.16431E+18,540000,2.55,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.45,绿币
2023/10/16,1.16375E+18,540000,0.75,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,0.25,绿币
2023/10/18,1.16433E+18,640000,1.7,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.6,绿币
2023/10/18,1.16431E+18,580000,3.5,通用翻倍奖励,ad_video_popup_bonus,标记海星,3,3.3,绿币
2023/10/18,1.16432E+18,640000,0.97,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.97,绿币
2023/10/18,1.16431E+18,740000,1.41,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.41,绿币
2023/10/18,1.16433E+18,540000,2.91,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.08,绿币
2023/10/18,1.16445E+18,1040000,2.6,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.4,绿币
2023/10/18,1.16445E+18,540000,1.89,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.57,绿币
2023/10/18,1.16446E+18,640000,2.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.21,绿币
2023/10/18,1.16444E+18,180000,1.6,bingo额外wild技能广告,ad_video_wild,,2,1.5,绿币
2023/10/18,1.16446E+18,740000,2.05,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.05,绿币
2023/10/18,1.16446E+18,540000,2.46,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.9,绿币
2023/10/18,1.15938E+18,3225959,22.95,礼物界面领取广告奖励,ad_video_gift_ad,,0,0.66,绿币
2023/10/18,1.16449E+18,540000,2.7,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.6,绿币
2023/10/13,1.16227E+18,373000,1.27,看广告开启活动场次-海星之旅,ad_video_starfish,,1,-40000,金币
2023/10/16,1.16372E+18,1040000,0.41,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.27,绿币
2023/10/16,1.16365E+18,133000,1.67,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,5,2.4,绿币
2023/10/16,1.16376E+18,640000,0.83,bingo额外wild技能广告,ad_video_wild,,2,0.83,绿币
2023/10/16,1.16381E+18,1243000,1.58,通用翻倍奖励,ad_video_popup_bonus,任务奖励,0,1.58,绿币
2023/10/16,1.1637E+18,540000,1.09,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.99,绿币
2023/10/16,1.16371E+18,540000,1.9,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.8,绿币
2023/10/16,1.16345E+18,580000,1.44,通用翻倍奖励,ad_video_popup_bonus,,1,1.04,绿币
2023/10/16,1.16379E+18,1540000,1.1,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.1,绿币
2023/10/16,1.15565E+18,4968000,23.91,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.64,绿币
2023/10/16,1.16378E+18,940000,3.24,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,2.24,绿币
2023/10/16,1.15712E+18,6431000,27.59,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,1,0.65,绿币
2023/10/16,1.16371E+18,540000,1.26,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.06,绿币
2023/10/16,1.16372E+18,540000,1.99,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.99,绿币
2023/10/16,1.13437E+18,2279590,11.98,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,229590,金币
2023/10/16,1.16379E+18,580000,4.78,通用翻倍奖励,ad_video_popup_bonus,标记海星,4,1.57,绿币
2023/10/16,1.1638E+18,640000,1.05,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.05,绿币
2023/10/16,1.16379E+18,180000,2.35,bingo额外wild技能广告,ad_video_wild,,2,1.85,绿币
2023/10/16,1.16378E+18,540000,2.53,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.53,绿币
2023/10/13,1.15842E+18,10231062,33.54,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.69,绿币
2023/10/16,1.16376E+18,640000,1.09,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.09,绿币
2023/10/16,1.16377E+18,680000,0,bingo额外wild技能广告,ad_video_wild,,2,20000,金币
2023/10/16,1.16377E+18,540000,1.38,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.18,绿币
2023/10/16,1.1637E+18,180000,3.32,bingo额外wild技能广告,ad_video_wild,,2,2.32,绿币
2023/10/16,1.12974E+18,2580000,2.3,bingo额外wild技能广告,ad_video_wild,,1,0,金币
2023/10/16,1.1636E+18,940000,1.7,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,2,1.29,绿币
2023/10/16,1.16356E+18,743000,2.41,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,2.41,绿币
2023/10/16,1.16354E+18,640000,1.31,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.31,绿币
2023/10/16,1.16277E+18,333000,0.72,7日签到补签广告,ad_video_checkin_remedy,,0,-360000,金币
2023/10/16,1.16357E+18,540000,0.1,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/16,1.16358E+18,5540000,0.57,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.57,绿币
2023/10/16,1.16363E+18,740000,2.48,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.22,绿币
2023/10/16,1.16362E+18,680000,1.27,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,20000,金币
2023/10/16,1.16363E+18,1040000,1.53,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,2,1.35,绿币
2023/10/13,1.16255E+18,640000,1.08,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.81,绿币
2023/10/16,1.14807E+18,14779191,5.41,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,0,0.68,绿币
2023/10/16,1.16197E+18,660000,1.56,通用翻倍奖励,ad_video_popup_bonus,任务奖励,0,120000,金币
2023/10/16,1.16305E+18,520000,2.99,登录奖励恢复连续登录,ad_video_login_recovery,,0,2.99,绿币
2023/10/16,1.16072E+18,1340000,11.12,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,180000,金币
2023/10/16,1.16348E+18,240000,1.53,bingo额外wild技能广告,ad_video_wild,,3,1.33,绿币
2023/10/16,1.16348E+18,640000,2.07,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,2.07,绿币
2023/10/16,1.16347E+18,2643000,2.23,bingo场次详情弹窗中看广告开启比赛,ad_video_details_bingo,,1,1.65,绿币
2023/10/16,1.16344E+18,460000,0.96,bingo额外wild技能广告,ad_video_wild,,4,0.86,绿币
2023/10/16,1.16363E+18,180000,0.87,bingo额外wild技能广告,ad_video_wild,,1,0.67,绿币
2023/10/16,1.16346E+18,433000,2.75,bingo场次详情弹窗中获取10个道具,ad_video_details_powerup,,5,2.1,绿币
2023/10/16,1.16346E+18,540000,2.13,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,2.03,绿币
2023/10/16,1.16366E+18,540000,0.9,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.8,绿币
2023/10/16,1.16365E+18,540000,1.78,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.46,绿币
2023/10/16,1.15582E+18,116229931,118.94,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,0,927779,金币
2023/10/16,1.16346E+18,220000,2.89,看广告开启活动场次-海星之旅,ad_video_starfish,,4,1.13,绿币
2023/10/16,1.13988E+18,5385466,15.63,登录奖励恢复连续登录,ad_video_login_recovery,,0,222943,金币
2023/10/16,1.16344E+18,793000,3.57,cash game获得幸运数字,ad_video_cashgame_num,,2,1.41,绿币
2023/10/16,1.16345E+18,540000,1.28,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.18,绿币
2023/10/16,1.15511E+18,5772413,12.26,登录奖励恢复连续登录,ad_video_login_recovery,,0,0.77,绿币
2023/10/16,1.16362E+18,640000,2.02,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.8,绿币
2023/10/13,1.14011E+18,9338120,11.07,看广告开启活动场次-大魔豆,ad_video_coin_tree,,2,-1.99,绿币
2023/10/13,1.16266E+18,643000,2.61,通用翻倍奖励,ad_video_popup_bonus,,1,2.51,绿币
2023/10/13,1.16272E+18,10540000,0.21,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.21,绿币
2023/10/13,1.16265E+18,1040000,1.21,通用翻倍奖励,ad_video_popup_bonus,任务奖励,2,0.84,绿币
2023/10/13,1.16268E+18,793000,0.9,bingo额外wild技能广告,ad_video_wild,,5,1.44,绿币
2023/10/13,1.16266E+18,640000,0,cash game获得幸运数字,ad_video_cashgame_num,,0,20000,金币
2023/10/13,1.1627E+18,640000,1.4,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,1.4,绿币
2023/10/13,1.16268E+18,540000,0.2,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,20000,金币
2023/10/13,1.16261E+18,1140000,1.28,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.06,绿币
2023/10/13,1.16268E+18,740000,1.04,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.04,绿币
2023/10/13,1.16253E+18,640000,0.91,bingo额外wild技能广告,ad_video_wild,,2,0.91,绿币
2023/10/13,1.16237E+18,640000,2.2,bingo额外wild技能广告,ad_video_wild,,2,2.2,绿币
2023/10/13,1.16258E+18,540000,0.78,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,0.68,绿币
2023/10/13,1.16261E+18,83000,2.23,通用翻倍奖励,ad_video_popup_bonus,标记海星,14,1.33,绿币
2023/10/13,1.16259E+18,640000,2.43,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.07,绿币
2023/10/13,1.1625E+18,540000,2.08,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.08,绿币
2023/10/13,1.16252E+18,540000,0.94,通用翻倍奖励,ad_video_popup_bonus,任务奖励,1,0.74,绿币
2023/10/13,1.15097E+18,12520089,99.32,登录奖励恢复连续登录,ad_video_login_recovery,,0,65389,金币
2023/10/13,1.16257E+18,1040000,0.35,通用翻倍奖励,ad_video_popup_bonus,标记海星,1,20000,金币
2023/10/13,1.16259E+18,545000,1.63,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.53,绿币
2023/10/13,1.16261E+18,740000,1.11,看广告开启活动场次-海星之旅,ad_video_starfish,,2,0.84,绿币
2023/10/13,1.16261E+18,1140000,2.33,看广告开启活动场次-海星之旅,ad_video_starfish,,2,2.11,绿币
2023/10/13,1.16248E+18,1040000,3.19,看广告开启活动场次-海星之旅,ad_video_starfish,,1,1.86,绿币
2023/10/13,1.16263E+18,33000,1.84,bingo场次中广告获取道具的弹窗,ad_video_popup_powerup,,5,1.64,绿币
2023/10/13,1.16264E+18,740000,1.09,通用翻倍奖励,ad_video_popup_bonus,标记海星,2,1.09,绿币
2023/10/13,1.16265E+18,540000,1.94,通用翻倍奖励,ad_video_popup_bonus,礼物-在线奖励,1,1.84,绿币
2023/10/13,1.16267E+18,180000,1.88,bingo额外wild技能广告,ad_video_wild,,2,1.38,绿币
2023/10/13,1.1494E+18,20000,25.51,看广告开启活动场次-海星之旅,ad_video_starfish,,1,0.15,绿币
2023/10/13,1.16263E+18,914000,2.03,看广告开启活动场次-海星之旅,ad_video_starfish,,2,1.59,绿币
2023/10/13,1.16251E+18,180000,1.82,bingo额外wild技能广告,ad_video_wild,,2,0.82,绿币
2023/10/13,1.1613E+18,345444,21.26,bingo额外wild技能广告,ad_video_wild,,3,107800,金币
2023/10/18,1.16424E+18,280000,2.65,通用翻倍奖励,ad_video_popup_bonus,标记海星,3,1.55,绿币
2023/10/18,1.16434E+18,540000,3.39,礼物界面领取广告奖励,ad_video_gift_ad,,1,2.51,绿币
2023/10/18,1.16415E+18,940000,2.26,bingo额外wild技能广告,ad_video_wild,,1,2.16,绿币
